quote_time,id_tb_StockXPeriodRecords,stock_code,open_price,high_price,low_price,close_price,period,trading_volumn,Capital,PE_TTM,PB,open_price-Order2,high_price-Order2,low_price-Order2,close_price-Order2,trading_volumn-Order2,Capital-Order2,PE_TTM-Order2,PB-Order2,nor_open_price,nor_high_price,nor_low_price,nor_close_price,nor_trading_volumn,nor_Capital,nor_PE_TTM,nor_PB,nor_open_price-Order2,nor_high_price-Order2,nor_low_price-Order2,nor_close_price-Order2,nor_trading_volumn-Order2,nor_Capital-Order2,nor_PE_TTM-Order2,nor_PB-Order2
2017-06-02,2847,sh600867,20.15,20.15,20.2,19.7,day,80089.0,-1214.39,55.2284833193,6.76975945017,406.0225,406.0225,408.04,388.09,6414247921.0,1474743.0721,3050.18536975,45.8296430132,-1.01281915079,-1.01587596365,-1.16696416716,-1.19582449599,1.09061985083,-0.579531866594,0.0328130818377,-1.39367357037,-0.999579156052,-1.00316481807,-1.14352062662,-1.16875383855,0.60123048271,-0.192405892983,-0.0947658691685,-1.21730627325
2017-05-31,2845,sh600867,20.88,20.49,20.95,20.42,day,50257.0,-432.26,57.246986263,7.01718213058,435.9744,419.8401,438.9025,416.9764,2525766049.0,186848.7076,3277.21743619,49.2408450538,-0.404395569743,-0.732574708438,-0.539214415264,-0.601537310595,-0.00840635806015,-0.111972867455,0.141290112452,-1.23726491499,-0.422537301929,-0.736883478435,-0.552297662749,-0.612043557608,-0.145411363107,-0.372748126428,-0.0173757348077,-1.10569356504
2017-05-25,2281,sh600867,20.68,20.7,20.87,20.51,day,41526.0,-140.22,57.4992991309,7.04810996564,427.6624,428.49,435.5569,420.6601,1724408676.0,19661.6484,3306.16940055,49.6758540877,-0.57108696181,-0.557594521393,-0.6061743888,-0.52725141242,-0.3300608844,0.0626092737594,0.154849741279,-1.21771383307,-0.582673116067,-0.570189771879,-0.616388243484,-0.541049814466,-0.299282968488,-0.396159120754,-0.00750666015857,-1.09146030187
2017-05-24,2280,sh600867,20.81,20.58,20.98,20.4,day,58860.0,-2248.71,57.1909167368,7.01030927835,433.0561,423.5364,440.1604,416.16,3464499600.0,5056696.6641,3270.80095719,49.1444361781,-0.462737556966,-0.657583199705,-0.514104425189,-0.618045287967,0.308532582508,-1.19785059109,0.138276861602,-1.24160959986,-0.478760153998,-0.665651447135,-0.528200477937,-0.627777545691,0.0348383524167,0.309170578414,-0.0195629684433,-1.10884801194
2017-05-23,2279,sh600867,21.22,20.9,21.41,20.78,day,50781.0,199.0,58.2562377348,7.14089347079,450.2884,436.81,458.3881,431.8084,2578709961.0,39601.0,3393.78923501,50.9923595612,-0.121020203228,-0.390946724208,-0.154194567436,-0.304393717896,0.0108980711922,0.265395720626,0.19552862776,-1.1590605873,-0.146769250489,-0.409853624809,-0.179018304796,-0.326195307672,-0.135245405934,-0.393367038344,0.0223609742609,-1.04838494617
2017-05-22,2278,sh600867,21.15,21.34,21.44,21.1,day,60680.0,397.87,59.1533501542,7.25085910653,447.3225,455.3956,459.6736,445.21,3682062400.0,158300.5369,3499.11883446,52.5749577827,-0.179362190451,-0.0243215704,-0.12908457736,-0.0402660799415,0.375582317698,0.384280635101,0.243740641366,-1.08954562936,-0.20390914596,-0.0516873393522,-0.154392395681,-0.0679142999626,0.0766133936592,-0.376745690985,0.058265469963,-0.996603177919
2017-05-19,2277,sh600867,21.33,21.07,21.37,20.88,day,37763.0,-957.86,58.5365853659,7.17525773196,454.9689,443.9449,456.6769,435.9744,1426044169.0,917495.7796,3426.53182629,51.48432352,-0.0293399375903,-0.2492960966,-0.187674554204,-0.221853831035,-0.468691737982,-0.426177679887,0.210594882012,-1.13733716294,-0.0565965269482,-0.27235574311,-0.211799211585,-0.245906485582,-0.356573045583,-0.270436532825,0.033522188526,-1.03228814828
2017-05-18,2276,sh600867,21.21,21.33,21.55,21.03,day,32120.0,-246.24,58.9571068124,7.22680412371,449.8641,454.9689,464.4025,442.2609,1031694400.0,60634.1376,3475.94044369,52.2266978425,-0.129354772831,-0.0326539602593,-0.0370146137491,-0.0980440007441,-0.676582757583,-0.000769710666021,0.23319426339,-1.10475202641,-0.15494365207,-0.0599103482411,-0.0638023827578,-0.124750537415,-0.432293609319,-0.390421794451,0.0503644769267,-1.00799805709
2017-05-17,2275,sh600867,21.23,21.29,21.5,21.22,day,31540.0,-711.01,59.4897673115,7.29209621993,450.7129,453.2641,462.25,450.2884,994771600.0,505535.2201,3539.03241477,53.1746672807,-0.112685633624,-0.0659835196964,-0.0788645972087,0.0587817842914,-0.69795025561,-0.278610218036,0.261820146468,-1.06347752013,-0.138590995785,-0.0927638414534,-0.105037131392,0.0299586606951,-0.439383293276,-0.328122853566,0.0718711133917,-0.976981003561
2017-05-16,2274,sh600867,20.8,21.29,21.32,20.74,day,68728.0,-10.03,58.1440986824,7.12714776632,432.64,453.2641,454.5424,430.1476,4723537984.0,100.6009,3380.73621158,50.796235283,-0.47107212657,-0.0659835196964,-0.229524537663,-0.33740967264,0.672074773085,0.14043713626,0.189502126059,-1.16774995704,-0.486776577514,-0.0927638414534,-0.252689140022,-0.358202911063,0.276590988517,-0.398898229715,0.0179114916273,-1.05480202776
